ENSG00000116688	ENSG00000116688
ENSG00000117394	ENSG00000117394
ENSG00000117394	ENSG00000181856
ENSG00000162409	ENSG00000162409
ENSG00000162409	ENSG00000132356
ENSG00000265972	ENSG00000265972
ENSG00000163209	ENSG00000163209
ENSG00000162704	ENSG00000162704
ENSG00000158711	ENSG00000158711
ENSG00000158711	ENSG00000105722
ENSG00000143740	ENSG00000143740
ENSG00000054282	ENSG00000054282
ENSG00000148484	ENSG00000148484
ENSG00000227345	ENSG00000227345
ENSG00000166317	ENSG00000166317
ENSG00000166317	ENSG00000172403
ENSG00000138190	ENSG00000138190
ENSG00000107872	ENSG00000107872
ENSG00000177156	ENSG00000177156
ENSG00000006611	ENSG00000006611
ENSG00000121653	ENSG00000121653
ENSG00000149806	ENSG00000149806
ENSG00000172508	ENSG00000172508
ENSG00000172367	ENSG00000172367
ENSG00000111653	ENSG00000111653
ENSG00000111653	ENSG00000168556
ENSG00000061273	ENSG00000061273
ENSG00000061273	ENSG00000068024
ENSG00000061273	ENSG00000108840
ENSG00000258311	ENSG00000258311
ENSG00000258311	ENSG00000135441
ENSG00000061987	ENSG00000061987
ENSG00000120833	ENSG00000120833
ENSG00000120833	ENSG00000114737
ENSG00000120833	ENSG00000185338
ENSG00000120833	ENSG00000184557
ENSG00000089220	ENSG00000089220
ENSG00000151948	ENSG00000151948
ENSG00000204899	ENSG00000204899
ENSG00000169062	ENSG00000169062
ENSG00000169062	ENSG00000125351
ENSG00000100522	ENSG00000100522
ENSG00000170270	ENSG00000170270
ENSG00000275835	ENSG00000275835
ENSG00000213471	ENSG00000213471
ENSG00000127586	ENSG00000127586
ENSG00000262246	ENSG00000262246
ENSG00000262246	ENSG00000103426
ENSG00000166851	ENSG00000166851
ENSG00000166851	ENSG00000145632
ENSG00000179918	ENSG00000179918
ENSG00000205362	ENSG00000205362
ENSG00000205362	ENSG00000087250
ENSG00000205362	ENSG00000125148
ENSG00000205362	ENSG00000125144
ENSG00000135596	ENSG00000135596
ENSG00000118503	ENSG00000118503
ENSG00000002746	ENSG00000002746
ENSG00000106682	ENSG00000106682
ENSG00000241685	ENSG00000241685
ENSG00000241685	ENSG00000130429
ENSG00000181016	ENSG00000181016
ENSG00000105887	ENSG00000105887
ENSG00000130675	ENSG00000130675
ENSG00000085788	ENSG00000085788
ENSG00000085788	ENSG00000107651
ENSG00000085788	ENSG00000100523
ENSG00000132541	ENSG00000132541
ENSG00000107295	ENSG00000107295
ENSG00000107295	ENSG00000141985
ENSG00000107295	ENSG00000097033
ENSG00000107295	ENSG00000148341
ENSG00000107185	ENSG00000107185
ENSG00000083223	ENSG00000083223
ENSG00000083223	ENSG00000134744
ENSG00000070061	ENSG00000070061
ENSG00000197958	ENSG00000197958
ENSG00000126883	ENSG00000126883
ENSG00000274734	ENSG00000274734
ENSG00000262327	ENSG00000262327
ENSG00000173674	ENSG00000173674
ENSG00000120509	ENSG00000120509
ENSG00000147224	ENSG00000147224
ENSG00000165704	ENSG00000165704
ENSG00000188157	ENSG00000188157
ENSG00000178585	ENSG00000178585
ENSG00000077549	ENSG00000077549
ENSG00000117758	ENSG00000117758
ENSG00000116922	ENSG00000116922
ENSG00000254685	ENSG00000254685
ENSG00000117543	ENSG00000117543
ENSG00000052723	ENSG00000052723
ENSG00000052723	ENSG00000111790
ENSG00000143393	ENSG00000143393
ENSG00000143553	ENSG00000143553
ENSG00000132716	ENSG00000132716
ENSG00000116161	ENSG00000116161
ENSG00000198700	ENSG00000198700
ENSG00000162946	ENSG00000162946
ENSG00000108021	ENSG00000108021
ENSG00000042286	ENSG00000042286
ENSG00000138135	ENSG00000138135
ENSG00000120053	ENSG00000120053
ENSG00000120053	ENSG00000169154
ENSG00000214413	ENSG00000214413
ENSG00000110619	ENSG00000110619
ENSG00000121690	ENSG00000121690
ENSG00000121690	ENSG00000035499
ENSG00000198561	ENSG00000198561
ENSG00000002330	ENSG00000002330
ENSG00000149196	ENSG00000149196
ENSG00000120645	ENSG00000120645
ENSG00000151746	ENSG00000151746
ENSG00000151746	ENSG00000185963
ENSG00000167612	ENSG00000167612
ENSG00000135476	ENSG00000135476
ENSG00000111087	ENSG00000111087
ENSG00000111087	ENSG00000074047
ENSG00000111087	ENSG00000106571
ENSG00000111596	ENSG00000111596
ENSG00000136011	ENSG00000136011
ENSG00000089127	ENSG00000089127
ENSG00000089127	ENSG00000135114
ENSG00000110801	ENSG00000110801
ENSG00000151849	ENSG00000151849
ENSG00000102468	ENSG00000102468
ENSG00000102468	ENSG00000196639
ENSG00000134864	ENSG00000134864
ENSG00000213741	ENSG00000213741
ENSG00000020426	ENSG00000020426
ENSG00000100577	ENSG00000100577
ENSG00000100577	ENSG00000163106
ENSG00000166170	ENSG00000166170
ENSG00000128829	ENSG00000128829
ENSG00000197361	ENSG00000197361
ENSG00000138629	ENSG00000138629
ENSG00000156232	ENSG00000156232
ENSG00000205937	ENSG00000205937
ENSG00000189067	ENSG00000189067
ENSG00000103485	ENSG00000103485
ENSG00000166164	ENSG00000166164
ENSG00000102871	ENSG00000102871
ENSG00000102967	ENSG00000102967
ENSG00000167513	ENSG00000167513
ENSG00000161905	ENSG00000161905
ENSG00000161905	ENSG00000108839
ENSG00000161905	ENSG00000012779
ENSG00000161905	ENSG00000179593
ENSG00000161905	ENSG00000179148
ENSG00000161905	ENSG00000179477
ENSG00000187838	ENSG00000187838
ENSG00000187838	ENSG00000188313
ENSG00000251537	ENSG00000251537
ENSG00000251537	ENSG00000171931
ENSG00000130294	ENSG00000130294
ENSG00000124207	ENSG00000124207
ENSG00000124207	ENSG00000133704
ENSG00000124207	ENSG00000205339
ENSG00000101216	ENSG00000101216
ENSG00000185658	ENSG00000185658
ENSG00000100324	ENSG00000100324
ENSG00000144713	ENSG00000144713
ENSG00000172939	ENSG00000172939
ENSG00000172939	ENSG00000198648
ENSG00000172046	ENSG00000172046
ENSG00000114391	ENSG00000114391
ENSG00000114391	ENSG00000137876
ENSG00000144908	ENSG00000144908
ENSG00000161217	ENSG00000161217
ENSG00000196526	ENSG00000196526
ENSG00000196526	ENSG00000157510
ENSG00000196526	ENSG00000169129
ENSG00000109814	ENSG00000109814
ENSG00000164070	ENSG00000164070
ENSG00000164070	ENSG00000120694
ENSG00000164070	ENSG00000170606
ENSG00000137628	ENSG00000137628
ENSG00000145555	ENSG00000145555
ENSG00000145715	ENSG00000145715
ENSG00000013561	ENSG00000013561
ENSG00000164609	ENSG00000164609
ENSG00000161011	ENSG00000161011
ENSG00000124789	ENSG00000124789
ENSG00000170950	ENSG00000170950
ENSG00000170950	ENSG00000102144
ENSG00000135341	ENSG00000135341
ENSG00000155034	ENSG00000155034
ENSG00000132432	ENSG00000132432
ENSG00000127989	ENSG00000127989
ENSG00000128578	ENSG00000128578
ENSG00000128578	ENSG00000143093
ENSG00000050327	ENSG00000050327
ENSG00000164741	ENSG00000164741
ENSG00000164741	ENSG00000133121
ENSG00000164741	ENSG00000130052
ENSG00000147421	ENSG00000147421
ENSG00000120992	ENSG00000120992
ENSG00000120992	ENSG00000011009
ENSG00000120992	ENSG00000143353
ENSG00000120526	ENSG00000120526
ENSG00000179632	ENSG00000179632
ENSG00000086102	ENSG00000086102
ENSG00000107282	ENSG00000107282
ENSG00000148180	ENSG00000148180
ENSG00000148180	ENSG00000177731
ENSG00000119335	ENSG00000119335
ENSG00000276725	ENSG00000276725
ENSG00000206478	ENSG00000206478
ENSG00000206478	ENSG00000137331
ENSG00000046651	ENSG00000046651
ENSG00000188419	ENSG00000188419
ENSG00000188419	ENSG00000203668
ENSG00000101882	ENSG00000101882
ENSG00000089820	ENSG00000089820
ENSG00000089820	ENSG00000266028
ENSG00000089820	ENSG00000196935
ENSG00000089820	ENSG00000196220
ENSG00000131697	ENSG00000131697
ENSG00000189337	ENSG00000189337
ENSG00000117305	ENSG00000117305
ENSG00000117305	ENSG00000146151
ENSG00000162520	ENSG00000162520
ENSG00000184292	ENSG00000184292
ENSG00000134248	ENSG00000134248
ENSG00000131781	ENSG00000131781
ENSG00000160789	ENSG00000160789
ENSG00000117152	ENSG00000117152
ENSG00000143774	ENSG00000143774
ENSG00000185420	ENSG00000185420
ENSG00000185420	ENSG00000143499
ENSG00000185532	ENSG00000185532
ENSG00000185532	ENSG00000138669
ENSG00000172586	ENSG00000172586
ENSG00000138193	ENSG00000138193
ENSG00000138162	ENSG00000138162
ENSG00000129158	ENSG00000129158
ENSG00000129158	ENSG00000166965
ENSG00000129158	ENSG00000179051
ENSG00000110497	ENSG00000110497
ENSG00000162174	ENSG00000162174
ENSG00000014138	ENSG00000014138
ENSG00000175544	ENSG00000175544
ENSG00000165474	ENSG00000165474
ENSG00000165474	ENSG00000121742
ENSG00000092036	ENSG00000092036
ENSG00000205669	ENSG00000205669
ENSG00000196405	ENSG00000196405
ENSG00000196405	ENSG00000154380
ENSG00000196405	ENSG00000125753
ENSG00000103811	ENSG00000103811
ENSG00000140563	ENSG00000140563
ENSG00000162032	ENSG00000162032
ENSG00000118894	ENSG00000118894
ENSG00000188603	ENSG00000188603
ENSG00000140691	ENSG00000140691
ENSG00000103187	ENSG00000103187
ENSG00000007168	ENSG00000007168
ENSG00000007168	ENSG00000075188
ENSG00000007168	ENSG00000167965
ENSG00000007168	ENSG00000060688
ENSG00000007168	ENSG00000157020
ENSG00000007168	ENSG00000085415
ENSG00000007168	ENSG00000023734
ENSG00000007168	ENSG00000159259
ENSG00000007168	ENSG00000084623
ENSG00000007168	ENSG00000176871
ENSG00000007168	ENSG00000109046
ENSG00000007168	ENSG00000144021
ENSG00000007168	ENSG00000085449
ENSG00000007168	ENSG00000140395
ENSG00000007168	ENSG00000114450
ENSG00000007168	ENSG00000172354
ENSG00000007168	ENSG00000078369
ENSG00000007168	ENSG00000111664
ENSG00000007168	ENSG00000069966
ENSG00000007168	ENSG00000154473
ENSG00000007168	ENSG00000204628
ENSG00000007168	ENSG00000102054
ENSG00000007168	ENSG00000162521
ENSG00000007168	ENSG00000127837
ENSG00000007168	ENSG00000112357
ENSG00000007168	ENSG00000164934
ENSG00000174327	ENSG00000174327
ENSG00000276231	ENSG00000276231
ENSG00000276231	ENSG00000141506
ENSG00000166484	ENSG00000166484
ENSG00000141161	ENSG00000141161
ENSG00000141161	ENSG00000140553
ENSG00000108424	ENSG00000108424
ENSG00000108424	ENSG00000083312
ENSG00000108984	ENSG00000108984
ENSG00000108984	ENSG00000034152
ENSG00000108984	ENSG00000101109
ENSG00000108984	ENSG00000104375
ENSG00000108984	ENSG00000169032
ENSG00000108984	ENSG00000126934
ENSG00000108984	ENSG00000137764
ENSG00000108984	ENSG00000076984
ENSG00000108984	ENSG00000134602
ENSG00000108984	ENSG00000102572
ENSG00000108984	ENSG00000065559
ENSG00000108984	ENSG00000082146
ENSG00000108984	ENSG00000266173
ENSG00000108984	ENSG00000100030
ENSG00000108984	ENSG00000102882
ENSG00000108984	ENSG00000101049
ENSG00000108984	ENSG00000104205
ENSG00000108984	ENSG00000118515
ENSG00000108984	ENSG00000114738
ENSG00000108984	ENSG00000162889
ENSG00000108984	ENSG00000087095
ENSG00000108984	ENSG00000134072
ENSG00000108984	ENSG00000155111
ENSG00000108984	ENSG00000108443
ENSG00000108984	ENSG00000145349
ENSG00000108984	ENSG00000058404
ENSG00000108984	ENSG00000148660
ENSG00000108984	ENSG00000070808
ENSG00000108984	ENSG00000115661
ENSG00000108984	ENSG00000138395
ENSG00000108984	ENSG00000058091
ENSG00000108984	ENSG00000142875
ENSG00000108984	ENSG00000165059
ENSG00000108984	ENSG00000072062
ENSG00000108984	ENSG00000135446
ENSG00000108984	ENSG00000105810
ENSG00000108984	ENSG00000107643
ENSG00000108984	ENSG00000050748
ENSG00000108984	ENSG00000109339
ENSG00000108984	ENSG00000118046
ENSG00000108984	ENSG00000156711
ENSG00000108984	ENSG00000178999
ENSG00000108984	ENSG00000087586
ENSG00000108984	ENSG00000102225
ENSG00000108984	ENSG00000164776
ENSG00000108984	ENSG00000156873
ENSG00000108984	ENSG00000185386
ENSG00000108984	ENSG00000112062
ENSG00000108984	ENSG00000188130
ENSG00000108984	ENSG00000105221
ENSG00000108984	ENSG00000142208
ENSG00000108984	ENSG00000211455
ENSG00000108984	ENSG00000112079
ENSG00000108984	ENSG00000164885
ENSG00000108984	ENSG00000123374
ENSG00000108984	ENSG00000170312
ENSG00000108984	ENSG00000070770
ENSG00000108984	ENSG00000254598
ENSG00000108984	ENSG00000101266
ENSG00000108984	ENSG00000089022
ENSG00000108984	ENSG00000079277
ENSG00000108984	ENSG00000004660
ENSG00000108984	ENSG00000110931
ENSG00000108984	ENSG00000082701
ENSG00000108984	ENSG00000105723
ENSG00000108984	ENSG00000137193
ENSG00000108984	ENSG00000198355
ENSG00000108984	ENSG00000172680
ENSG00000108984	ENSG00000119408
ENSG00000080986	ENSG00000080986
ENSG00000153339	ENSG00000153339
ENSG00000104886	ENSG00000104886
ENSG00000104833	ENSG00000104833
ENSG00000104833	ENSG00000188229
ENSG00000104833	ENSG00000108423
ENSG00000104833	ENSG00000127824
ENSG00000104833	ENSG00000167552
ENSG00000104833	ENSG00000037042
ENSG00000104833	ENSG00000131462
ENSG00000104889	ENSG00000104889
ENSG00000105647	ENSG00000105647
ENSG00000090013	ENSG00000090013
ENSG00000169515	ENSG00000169515
ENSG00000142546	ENSG00000142546
ENSG00000083845	ENSG00000083845
ENSG00000144218	ENSG00000144218
ENSG00000144452	ENSG00000144452
ENSG00000173692	ENSG00000173692
ENSG00000168397	ENSG00000168397
ENSG00000124243	ENSG00000124243
ENSG00000124243	ENSG00000186222
ENSG00000160185	ENSG00000160185
ENSG00000184787	ENSG00000184787
ENSG00000184787	ENSG00000156587
ENSG00000184787	ENSG00000185651
ENSG00000184787	ENSG00000132388
ENSG00000184787	ENSG00000099804
ENSG00000184787	ENSG00000107341
ENSG00000184787	ENSG00000175063
ENSG00000184787	ENSG00000077721
ENSG00000184787	ENSG00000170035
ENSG00000184787	ENSG00000131508
ENSG00000184787	ENSG00000072401
ENSG00000184787	ENSG00000109332
ENSG00000184787	ENSG00000170142
ENSG00000184787	ENSG00000177889
ENSG00000184787	ENSG00000103275
ENSG00000184787	ENSG00000078140
ENSG00000184787	ENSG00000108106
ENSG00000184787	ENSG00000186591
ENSG00000184787	ENSG00000130725
ENSG00000184787	ENSG00000184182
ENSG00000099991	ENSG00000099991
ENSG00000100380	ENSG00000100380
ENSG00000154813	ENSG00000154813
ENSG00000011198	ENSG00000011198
ENSG00000164068	ENSG00000164068
ENSG00000144848	ENSG00000144848
ENSG00000058262	ENSG00000058262
ENSG00000058262	ENSG00000065665
ENSG00000186001	ENSG00000186001
ENSG00000169019	ENSG00000169019
ENSG00000138668	ENSG00000138668
ENSG00000138668	ENSG00000152795
ENSG00000138668	ENSG00000116001
ENSG00000138668	ENSG00000066044
ENSG00000138668	ENSG00000162374
ENSG00000138668	ENSG00000254535
ENSG00000138668	ENSG00000174740
ENSG00000164136	ENSG00000164136
ENSG00000164190	ENSG00000164190
ENSG00000153113	ENSG00000153113
ENSG00000156475	ENSG00000156475
ENSG00000156475	ENSG00000175470
ENSG00000156475	ENSG00000221914
ENSG00000156475	ENSG00000074211
ENSG00000113643	ENSG00000113643
ENSG00000079691	ENSG00000079691
ENSG00000124615	ENSG00000124615
ENSG00000112146	ENSG00000112146
ENSG00000122643	ENSG00000122643
ENSG00000122643	ENSG00000141698
ENSG00000213999	ENSG00000213999
ENSG00000213999	ENSG00000064489
ENSG00000213999	ENSG00000081189
ENSG00000213999	ENSG00000068305
ENSG00000105447	ENSG00000105447
ENSG00000143882	ENSG00000143882
ENSG00000143882	ENSG00000155097
ENSG00000115211	ENSG00000115211
ENSG00000171150	ENSG00000171150
ENSG00000198380	ENSG00000198380
ENSG00000198380	ENSG00000131459
ENSG00000168288	ENSG00000168288
ENSG00000003393	ENSG00000003393
ENSG00000198612	ENSG00000198612
ENSG00000171867	ENSG00000171867
ENSG00000101444	ENSG00000101444
ENSG00000101444	ENSG00000168710
ENSG00000101444	ENSG00000158467
ENSG00000184402	ENSG00000184402
ENSG00000185917	ENSG00000185917
ENSG00000185917	ENSG00000103037
ENSG00000093010	ENSG00000093010
ENSG00000100003	ENSG00000100003
ENSG00000134086	ENSG00000134086
ENSG00000213689	ENSG00000213689
ENSG00000114480	ENSG00000114480
ENSG00000114019	ENSG00000114019
ENSG00000114019	ENSG00000166025
ENSG00000151967	ENSG00000151967
ENSG00000197386	ENSG00000197386
ENSG00000109618	ENSG00000109618
ENSG00000109205	ENSG00000109205
ENSG00000164329	ENSG00000164329
ENSG00000145782	ENSG00000145782
ENSG00000171604	ENSG00000171604
ENSG00000082516	ENSG00000082516
ENSG00000113758	ENSG00000113758
ENSG00000112137	ENSG00000112137
ENSG00000204687	ENSG00000204687
ENSG00000064999	ENSG00000064999
ENSG00000064999	ENSG00000185046
ENSG00000171467	ENSG00000171467
ENSG00000118420	ENSG00000118420
ENSG00000111817	ENSG00000111817
ENSG00000240230	ENSG00000240230
ENSG00000106633	ENSG00000106633
ENSG00000106290	ENSG00000106290
ENSG00000179562	ENSG00000179562
ENSG00000146966	ENSG00000146966
ENSG00000029534	ENSG00000029534
ENSG00000104381	ENSG00000104381
ENSG00000104529	ENSG00000104529
ENSG00000070601	ENSG00000070601
ENSG00000106948	ENSG00000106948
ENSG00000167103	ENSG00000167103
ENSG00000167103	ENSG00000150867
ENSG00000167103	ENSG00000276293
ENSG00000167103	ENSG00000166908
ENSG00000167103	ENSG00000107242
ENSG00000167103	ENSG00000143398
ENSG00000167103	ENSG00000186111
ENSG00000276016	ENSG00000276016
ENSG00000276016	ENSG00000159842
ENSG00000276016	ENSG00000186716
ENSG00000130021	ENSG00000130021
ENSG00000198034	ENSG00000198034
ENSG00000198034	ENSG00000129824
ENSG00000198034	ENSG00000280969
ENSG00000126016	ENSG00000126016
ENSG00000282986	ENSG00000282986
ENSG00000282986	ENSG00000178982
ENSG00000008130	ENSG00000008130
ENSG00000198793	ENSG00000198793
ENSG00000076864	ENSG00000076864
ENSG00000076864	ENSG00000132359
ENSG00000121766	ENSG00000121766
ENSG00000131238	ENSG00000131238
ENSG00000157077	ENSG00000157077
ENSG00000157077	ENSG00000039319
ENSG00000137941	ENSG00000137941
ENSG00000263513	ENSG00000263513
ENSG00000263513	ENSG00000188610
ENSG00000263513	ENSG00000215784
ENSG00000263513	ENSG00000196550
ENSG00000159450	ENSG00000159450
ENSG00000163346	ENSG00000163346
ENSG00000158850	ENSG00000158850
ENSG00000159788	ENSG00000159788
ENSG00000164362	ENSG00000164362
ENSG00000113448	ENSG00000113448
ENSG00000113448	ENSG00000065989
ENSG00000113448	ENSG00000105650
ENSG00000113448	ENSG00000184588
ENSG00000164300	ENSG00000164300
ENSG00000133835	ENSG00000133835
ENSG00000213523	ENSG00000213523
ENSG00000145979	ENSG00000145979
ENSG00000213886	ENSG00000213886
ENSG00000213886	ENSG00000206468
ENSG00000213886	ENSG00000187608
ENSG00000023892	ENSG00000023892
ENSG00000171453	ENSG00000171453
ENSG00000164877	ENSG00000164877
ENSG00000164877	ENSG00000115504
ENSG00000172115	ENSG00000172115
ENSG00000106636	ENSG00000106636
ENSG00000197157	ENSG00000197157
ENSG00000104765	ENSG00000104765
ENSG00000083168	ENSG00000083168
ENSG00000048392	ENSG00000048392
ENSG00000048392	ENSG00000171848
ENSG00000104524	ENSG00000104524
ENSG00000099810	ENSG00000099810
ENSG00000099810	ENSG00000198805
ENSG00000165275	ENSG00000165275
ENSG00000165275	ENSG00000145331
ENSG00000171169	ENSG00000171169
ENSG00000148303	ENSG00000148303
ENSG00000006757	ENSG00000006757
ENSG00000101868	ENSG00000101868
ENSG00000086758	ENSG00000086758
ENSG00000125931	ENSG00000125931
ENSG00000283100	ENSG00000283100
ENSG00000283100	ENSG00000068903
ENSG00000090686	ENSG00000090686
ENSG00000164002	ENSG00000164002
ENSG00000085840	ENSG00000085840
ENSG00000116337	ENSG00000116337
ENSG00000116337	ENSG00000116748
ENSG00000116337	ENSG00000133805
ENSG00000215853	ENSG00000215853
ENSG00000158874	ENSG00000158874
ENSG00000135821	ENSG00000135821
ENSG00000182901	ENSG00000182901
ENSG00000182901	ENSG00000182732
ENSG00000165609	ENSG00000165609
ENSG00000168209	ENSG00000168209
ENSG00000107833	ENSG00000107833
ENSG00000107581	ENSG00000107581
ENSG00000152270	ENSG00000152270
ENSG00000152270	ENSG00000172572
ENSG00000187049	ENSG00000187049
ENSG00000110046	ENSG00000110046
ENSG00000173653	ENSG00000173653
ENSG00000149218	ENSG00000149218
ENSG00000118058	ENSG00000118058
ENSG00000118971	ENSG00000118971
ENSG00000118971	ENSG00000110092
ENSG00000118971	ENSG00000112576
ENSG00000111348	ENSG00000111348
ENSG00000111348	ENSG00000141522
ENSG00000111348	ENSG00000242173
ENSG00000134283	ENSG00000134283
ENSG00000123388	ENSG00000123388
ENSG00000135439	ENSG00000135439
ENSG00000198774	ENSG00000198774
ENSG00000198774	ENSG00000189431
ENSG00000136003	ENSG00000136003
ENSG00000174989	ENSG00000174989
ENSG00000150977	ENSG00000150977
ENSG00000152520	ENSG00000152520
ENSG00000136100	ENSG00000136100
ENSG00000129559	ENSG00000129559
ENSG00000151748	ENSG00000151748
ENSG00000165914	ENSG00000165914
ENSG00000185567	ENSG00000185567
ENSG00000196588	ENSG00000196588
ENSG00000205593	ENSG00000205593
ENSG00000205593	ENSG00000174839
ENSG00000206560	ENSG00000206560
ENSG00000206560	ENSG00000185722
ENSG00000206560	ENSG00000107854
ENSG00000206560	ENSG00000173273
ENSG00000164062	ENSG00000164062
ENSG00000174840	ENSG00000174840
ENSG00000144827	ENSG00000144827
ENSG00000074416	ENSG00000074416
ENSG00000175040	ENSG00000175040
ENSG00000284862	ENSG00000284862
